season,week,player_id,player_name,team,opponent,position,opp_allowed_targets_to_position,opp_allowed_receptions_to_position,opp_allowed_rec_yards_to_position,opp_allowed_rec_yards_per_game_to_position,opp_receiving_fit_score,defense_fit_sample_games,opp_allowed_carries_to_position,opp_allowed_rush_yards_to_position,opp_allowed_rush_yards_per_game_to_position,opp_rushing_fit_score,opp_allowed_pass_attempts,opp_allowed_completions,opp_allowed_passing_yards,opp_allowed_passing_yards_per_game,opp_passing_fit_score,defense_fit_reliability,opp_receiving_fit_reliability,opp_rushing_fit_reliability,opp_passing_fit_reliability,defense_fit_notes
2025,1,,N.Chubb,CLE,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,O.Zaccheaus,WAS,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Moore,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Lassiter,CIN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Reed,GB,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,S.McCormick,LV,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Doss,LAC,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Metchie,HOU,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Kirk,JAX,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Williams,DEN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,N.Westbrook-Ikhine,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Tremayne,WAS,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Whittington,LA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Jackson,MIN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,00-0036442,J.Burrow,CIN,PIT,QB,,,,,,36.0,3.888888888888889,18.27777777777778,18.27777777777778,62.89,33.47222222222222,21.27777777777778,241.30555555555554,241.30555555555554,71.88,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,A.Brown,PHI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,I.Pacheco,KC,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.Moore,CLE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Strachan,CAR,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Okonkwo,TEN,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Austin,PIT,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,Mi.Wilson,ARI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Doubs,GB,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Taylor,SF,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,Z.Moss,CIN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Bachman,LV,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Cracraft,MIA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Jones,ARI,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Nix,DEN,BUF,QB,,,,,,39.0,4.076923076923077,19.46153846153846,19.46153846153846,67.3,32.41025641025641,21.692307692307693,226.7948717948718,226.7948717948718,31.25,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,B.Skowronek,PIT,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Douglas,NE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Dell,HOU,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Hurts,PHI,KC,QB,,,,,,41.0,5.7560975609756095,26.536585365853657,26.536585365853657,79.87,33.19512195121951,21.0,218.0,218.0,15.62,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,A.Lazard,NYJ,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,Z.Jones,ARI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Trammell,JAX,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Richardson,IND,TEN,QB,,,,,,34.0,4.205882352941177,19.058823529411764,19.058823529411764,65.41,30.647058823529413,20.58823529411765,217.47058823529412,217.47058823529412,12.5,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,D.Robinson,LA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Hockenson,MIN,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Ford,CLE,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Higbee,LA,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Edmonds,TB,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Montgomery,IND,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Tucker,LV,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Raymond,DET,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Odunze,CHI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.Elliott,DAL,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Proche,CLE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Carter,ARI,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,X.Legette,CAR,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Smith,PHI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Wilson,NO,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Spears,TEN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Dillon,GB,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Davis,LAC,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Williams,PIT,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Burrow,CIN,PIT,QB,,,,,,36.0,3.888888888888889,18.27777777777778,18.27777777777778,62.89,33.47222222222222,21.27777777777778,241.30555555555554,241.30555555555554,71.88,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,K.Wilkerson,LV,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,L.Fournette,BUF,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Agnew,JAX,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,W.Snead,SF,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Means,NO,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,H.Renfrow,LV,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Funk,IND,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,G.Edwards,LAC,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Johnson,NO,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Thomas,NO,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Mooney,ATL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,S.Zylstra,DET,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,I.Hodgins,NYG,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,L.Perine,KC,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,Z.Charbonnet,SEA,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Lockett,SEA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,00-0034796,L.Jackson,BAL,BUF,QB,,,,,,39.0,4.076923076923077,19.46153846153846,19.46153846153846,67.3,32.41025641025641,21.692307692307693,226.7948717948718,226.7948717948718,31.25,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,J.Warren,PIT,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,N.Fant,SEA,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.Hull,IND,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Mattison,LV,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Kirkwood,NO,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,L.Murray,BUF,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Coleman,BUF,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Akins,CLE,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,Z.Flowers,BAL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Johnson,LA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.McLaughlin,DEN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Jones,DET,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Oliver,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Singletary,NYG,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Bateman,BAL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Henderson,LA,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Conklin,NYJ,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Harris,BUF,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Ekeler,WAS,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Philips,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Cooks,DAL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.All,CIN,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Samuel,BUF,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Gore,WAS,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Wicks,GB,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Jarrett,TB,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Scott,CHI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,00-0034869,S.Darnold,MIN,LA,QB,,,,,,37.0,4.8108108108108105,22.027027027027028,22.027027027027028,73.58,33.32432432432432,21.16216216216216,241.78378378378378,241.78378378378378,75.0,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,R.Freeman,LA,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Mostert,MIA,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Culp,TB,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,G.Smith,SEA,LA,QB,,,,,,37.0,4.8108108108108105,22.027027027027028,22.027027027027028,73.58,33.32432432432432,21.16216216216216,241.78378378378378,241.78378378378378,75.0,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,B.Powell,MIN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,B.Bolden,LV,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Estime,DEN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Brownlee,NYJ,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.McCloud,ATL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Wallace,BAL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,00-0039910,J.Daniels,WAS,PHI,QB,,,,,,39.0,3.871794871794872,19.871794871794872,19.871794871794872,69.81,35.56410256410256,22.564102564102566,235.94871794871796,235.94871794871796,50.0,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,I.Williams,CIN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Davis,BUF,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.St. Brown,CHI,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,L.Shenault,SEA,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,E.Mitchell,SF,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Duvernay,JAX,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Conley,SF,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Penny,PHI,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Bourne,NE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,K.Hodge,ATL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Guyton,LAC,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,A.Gibson,NE,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,R.Cobb,NYJ,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,C.Akers,MIN,,RB,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Tolbert,DAL,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Kinsey,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,M.Goodwin,CLE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,T.Boyd,TEN,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Peoples-Jones,DET,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,V.Jefferson,PIT,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Parker,NE,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,J.Milton,NE,BUF,QB,,,,,,39.0,4.076923076923077,19.46153846153846,19.46153846153846,67.3,32.41025641025641,21.692307692307693,226.7948717948718,226.7948717948718,31.25,HIGH,MISSING,HIGH,HIGH,Shrinkage applied to historical allowed stats.
2025,1,,D.Pettis,NO,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,D.Thompkins,CAR,,WR,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
2025,1,,S.Smartt,LAC,,TE,,,,,,,,,,,,,,,,MISSING,MISSING,MISSING,MISSING,LOW_RELIABILITY_DEFENSE_FIT: shrinkage applied to historical allowed stats.
